Date	Target_Return	RSI	W %R	%K	%D	Slow %K	Slow %D	%K	%D	Slow %K	Slow %D	MACD	MACD Difference	MACD Signal	PROC 1-Day	PROC 7-Day	PROC 14-Day	OBV
2018-01-08	1	99.37842026154857	-14.092743382285855	74.78059559906491	69.37152131798251	68.49061929983878	66.90203516711374	74.78059559906491	69.37152131798251	68.49061929983878	66.90203516711374	0.7125705280792474	-0.026397188219327683	0.738967716298575	0.4443195272854188	1.7138333219690955	3.455720499587916	2.2597809047988235
2018-01-09	1	99.42478669540363	-14.353188132086213	75.96949402827272	72.99493485760524	70.59403992430711	68.39631812048812	75.96949402827272	72.99493485760524	70.59403992430711	68.39631812048812	0.7144271740326147	-0.019632433812768246	0.7340596078453829	0.30106705922393295	1.8631180337981006	3.4143395754558408	2.3517223424269638
2018-01-10	1	99.47184762391434	-14.647314515287846	75.77809616715929	75.50939526483235	71.97243082987585	70.35236335134054	75.77809616715929	75.50939526483235	71.97243082987585	70.35236335134054	0.7181270274121587	-0.012746064346579322	0.730873091758738	0.3346484918418091	2.1681033217197787	3.518551537053803	2.5309937356861125
2018-01-11	1	99.51673857450236	-13.567725164389511	76.98407272071222	76.2438876387148	74.3493946921374	72.30528848210675	76.98407272071222	76.2438876387148	74.3493946921374	72.30528848210675	0.7238488929926348	-0.005619359012882574	0.7294682520055173	0.353443352227794	2.3030346119443474	3.5174900689243853	2.7232585680866683
2018-01-12	1	99.57804646109551	-11.597887888643754	80.63261596410926	77.79826161732699	76.82897489586365	74.38360013929227	80.63261596410926	77.79826161732699	76.82897489586365	74.38360013929227	0.7376440421538106	0.006540632118634648	0.731103410035176	0.5619225533716161	2.573098287338888	3.8549476322976632	3.14157185631188
2018-01-16	1	99.61351292864961	-13.580669666352597	77.17632799753099	78.26433889411754	77.30812137555688	76.16216365451926	77.17632799753099	78.26433889411754	77.30812137555688	76.16216365451926	0.7519020466495192	0.016638909291474602	0.7352631373580446	0.37724928211382613	2.757791048892479	4.027275722692108	3.4943086157912555
2018-01-17	1	99.6580785717476	-11.876014542343327	80.00353246403694	79.27082547522578	78.11492906270972	77.41734177804338	80.00353246403694	79.27082547522578	78.11492906270972	77.41734177804338	0.7716633604872598	0.02912017850337212	0.7425431819838877	0.5439393350403307	2.952975112803947	4.426855352499145	3.827708988094983
2018-01-18	1	99.6933306686926	-10.805392812710613	81.67851495682783	79.61945847279863	79.29501282064344	78.23935441963664	81.67851495682783	79.61945847279863	79.29501282064344	78.23935441963664	0.7943175093835464	0.04141946191972701	0.7528980474638194	0.5033623724852332	3.0134925875705947	4.778972149660544	4.04117600561021
2018-01-19	1	99.72003550849232	-10.144112988122533	82.06831142565704	81.25011961550732	80.3118605616324	79.24060081499515	82.06831142565704	81.25011961550732	80.3118605616324	79.24060081499515	0.8168007533318047	0.05112216469438824	0.7656785886374164	0.4324792954804205	3.1484585836704224	5.070236117127551	4.285861255008937
2018-01-22	1	99.74712789127906	-8.396228180954846	84.44327164666026	82.73003267638177	81.07399169814259	80.2269550268061	84.44327164666026	82.73003267638177	81.07399169814259	80.2269550268061	0.840938682671414	0.060208075227198066	0.780730607444216	0.4944866324312986	3.3127792652346417	5.552707064245217	4.432557221147407
2018-01-23	1	99.77423914508013	-7.028685789237199	86.31081566510781	84.27413291247508	82.90088923165797	81.42891383047761	86.31081566510781	84.27413291247508	82.90088923165797	81.42891383047761	0.8686028445755056	0.07029778970503175	0.7983050548704739	0.5699093829575378	3.5356286912648955	5.920090055718908	4.563133742055704
2018-01-24	1	99.79559642979109	-8.24174860419683	83.5367004227225	84.7635959114969	83.60752282339509	82.52746791773184	83.5367004227225	84.7635959114969	83.60752282339509	82.52746791773184	0.8970567026277365	0.07900131820581013	0.8180553844219264	0.515446283588945	3.487778076549173	6.150620321841929	4.786622526034054
2018-01-25	1	99.80917653316858	-9.708643894641444	80.27217062593665	83.37322890458904	83.32625395721685	83.27822200408993	80.27217062593665	83.37322890458904	83.32625395721685	83.27822200408993	0.9208368683544137	0.08222518714598981	0.8386116812084239	0.36004872895435314	3.4700445060350167	6.323532131707514	4.813149803483981
2018-01-26	1	99.82707986702232	-8.283185052002018	83.10629279394823	82.30505461420252	83.53385023087509	83.48920900382898	83.10629279394823	82.30505461420252	83.53385023087509	83.48920900382898	0.9460064368447405	0.08591580450905334	0.8600906323356872	0.5218082555308382	3.447269351242412	6.502041470059865	4.988996842131303
2018-01-29	1	99.8435401179653	-7.593358965790086	84.15837195752147	82.51227845913549	83.47687029304733	83.44565816037972	84.15837195752147	82.51227845913549	83.47687029304733	83.44565816037972	0.9727709206514064	0.09014423065257537	0.882626689998831	0.5432737921814165	3.4883498413478042	6.606963592815946	4.969527099707987
2018-01-30	1	99.85143344487555	-9.195119856674982	79.50565086195768	82.2567718711425	82.1158373324173	83.0421859521132	79.50565086195768	82.2567718711425	82.1158373324173	83.0421859521132	0.991940460472982	0.08745101637932085	0.9044894440936612	0.28148201735727035	3.3327581517557796	6.586147245528133	4.869378464783007
2018-01-31	1	99.8520499009054	-10.383066843152866	74.7574617840355	79.4738282011716	80.3599896046799	81.98423241004815	74.7574617840355	79.4738282011716	80.3599896046799	81.98423241004815	0.9963709658006152	0.07350521736556326	0.922865748435052	0.021636969909165374	2.8465537692382346	6.253633077513956	4.324606450037584
2018-02-01	0	99.85411752738594	-11.305432048009202	70.17067502279743	74.81126255626357	78.33969048405206	80.27183914038305	70.17067502279743	74.81126255626357	78.33969048405206	80.27183914038305	0.9907695081325514	0.054323007757999475	0.9364465003745519	0.06896475186427897	2.33426903861408	5.952428815739528	3.8736925726873417
2018-02-02	0	96.0719522291369	-15.457572804805075	53.289333293106885	66.07249003331331	72.37629858388378	77.02532622420522	53.289333293106885	66.07249003331331	72.37629858388378	77.02532622420522	0.9690902342742689	0.02611498711977356	0.9429752471544953	-0.18119725417664853	1.6250197654567893	5.169474925125155	3.238989041466098
2018-02-05	0	80.99703800823816	-30.927911486977642	31.447508751620877	51.635839022508435	61.834125942703665	70.8500383368798	31.447508751620877	51.635839022508435	61.834125942703665	70.8500383368798	0.9135451059977981	-0.02354411292535774	0.9370892189231559	-0.8325057020436386	0.41743398648945484	3.9019636376389717	1.8757565730218424
2018-02-06	0	76.54284045443106	-39.257389720263745	43.38195592289688	42.70626598920825	54.6093869548915	62.93993716049295	43.38195592289688	42.70626598920825	54.6093869548915	62.93993716049295	0.8500918055487432	-0.06959793069953013	0.9196897362482733	-0.2905770566114658	-0.39410780597680767	3.039575587659312	1.0040971712209565
2018-02-07	0	73.57383269902401	-47.02778690048505	39.45497546371917	38.09481337941234	47.54888969082823	54.664134196141106	39.45497546371917	38.09481337941234	47.54888969082823	54.664134196141106	0.7841668965050559	-0.10841827179457397	0.8925851682996299	-0.19959493119459362	-1.1300506411767544	2.318879080422411	0.28557981881662226
2018-02-08	0	64.54481540679119	-65.73291334000976	30.793321949236855	37.876751111951	39.67341907611611	47.2772319072786	30.793321949236855	37.876751111951	39.67341907611611	47.2772319072786	0.7016233514306407	-0.15276945349519133	0.854392804925832	-0.6731724669535728	-2.071267689630921	1.1924601193540005	-0.7468747089064538
2018-02-09	1	60.48079656238473	-67.98403763843825	32.92702839358528	34.391775268847134	35.60095809621179	40.94108895438536	32.92702839358528	34.391775268847134	35.60095809621179	40.94108895438536	0.6177359967820877	-0.1893254465149955	0.8070614432970832	-0.34635197088789765	-2.431556638784325	0.34578156330143195	-1.6040779090960193
2018-02-12	1	60.79528094860418	-67.15191987612653	37.45020849440503	33.723519612409085	36.80149804476862	37.35862507236549	37.45020849440503	33.723519612409085	36.80149804476862	37.35862507236549	0.5463067754336137	-0.2086037342907756	0.7549105097243893	0.04132640528885582	-2.458504358880446	-0.1816234263286897	-2.095304961007014
2018-02-13	1	62.63257905270732	-62.35329097083502	44.1611974256163	38.17947810453557	36.9573463453125	36.45326749543096	44.1611974256163	38.17947810453557	36.9573463453125	36.45326749543096	0.4918121043813599	-0.2104787242744235	0.7022908286557834	0.23822128474508175	-2.0486546065225366	-0.4569258833476796	-2.137540364277447
2018-02-14	1	66.08777013349373	-52.61621891110438	59.08560999008445	46.899005303368625	40.88347325058557	38.21410588022221	59.08560999008445	46.899005303368625	40.88347325058557	38.21410588022221	0.4591245555257828	-0.1945330185040005	0.6536575740297833	0.482234668589649	-0.750037664969909	-0.3357345906055105	-1.6868856353512833
2018-02-15	1	72.13789554921367	-31.381244632101136	68.61875536789886	57.28852092786656	48.44855993431797	42.096459843405334	68.61875536789886	57.28852092786656	48.44855993431797	42.096459843405334	0.4625023086047051	-0.1529242123400626	0.6154265209447677	1.051907221980743	0.5862604516213039	0.18984214744130187	-0.7211902699794746
2018-02-16	1	76.40367059671004	-26.623525473830444	72.79241515892328	66.83226017230221	56.421637287385565	48.58455682409635	72.79241515892328	66.83226017230221	56.421637287385565	48.58455682409635	0.49224187224265137	-0.09854771896169301	0.5907895912043444	0.984498747456314	1.77967800416315	0.629516100289468	0.4381996281728247
2018-02-20	1	79.09094254022384	-23.483423465783925	75.66315685589663	72.35810912757294	64.06422695968388	56.31147472712913	75.66315685589663	72.35810912757294	64.06422695968388	56.31147472712913	0.5352890574367848	-0.04440042701404767	0.5796894844508325	0.7638188266984314	3.252155428392034	1.113526894156251	2.054979025738475
2018-02-21	1	80.43559110451974	-23.620793167077014	74.36450919089313	74.27336040190437	70.10488931273925	63.53025118660289	74.36450919089313	74.27336040190437	70.10488931273925	63.53025118660289	0.5771977462014419	-0.0019933905995124235	0.5791911368009544	0.42697004854226656	4.053402215896244	1.5232848064346631	2.789405648666786
2018-02-22	1	81.21397711953215	-22.519197826297045	71.46635458780135	73.83134021153039	72.58103823228262	68.91671816823525	71.46635458780135	73.83134021153039	72.58103823228262	68.91671816823525	0.6120430783329667	0.026281553225609877	0.5857615251073568	0.2556640525656947	4.276335699722252	1.7126974412637739	3.258299540677281
2018-02-23	1	82.79109156378215	-18.865971127648805	71.6556419990941	72.49550192592953	73.18841555852167	71.95811436784784	71.6556419990941	72.49550192592953	73.18841555852167	71.95811436784784	0.6508334272345522	0.05205752170175626	0.5987759055327959	0.5482506046807702	4.598854605465149	2.4559853522204778	4.528067966078281
2018-02-26	1	84.99605337414762	-15.305004123186883	73.99240233928735	72.3714663087276	73.42841299459448	73.06595559513293	73.99240233928735	72.3714663087276	73.42841299459448	73.06595559513293	0.7039758417783872	0.08415994899647306	0.6198158927819142	0.8908581882040921	5.02421887266616	4.236497673780728	5.825794543635286
2018-02-27	1	86.41357334401415	-14.23724027981378	74.21331552616462	73.2871199548487	73.13844472864807	73.25175776058809	74.21331552616462	73.2871199548487	73.13844472864807	73.25175776058809	0.760516782589221	0.11256071184584537	0.6479560707433756	0.671072938067139	4.628414139361162	5.2418091526187895	6.49195351600211
2018-02-28	1	87.3751034284161	-15.015541555702228	72.4783638092839	73.56136055824531	72.76121565232623	73.10935779185627	72.4783638092839	73.56136055824531	72.76121565232623	73.10935779185627	0.8133991306288948	0.13235444790841533	0.6810446827204795	0.501548779334382	4.128037448878995	5.981181227523462	6.771709670429771
2018-03-01	1	87.63837236637741	-16.307379539136257	68.81675241527485	71.8361439169078	72.23129521782093	72.71031853293177	68.81675241527485	71.8361439169078	72.23129521782093	72.71031853293177	0.8504068565261846	0.13548973904456418	0.7149171174816205	0.14016627623965563	3.483562905482136	6.8490092140062595	6.40823022358143
2018-03-02	1	88.02018895891352	-14.797749623482481	67.93722250865505	69.74411291107127	71.48761131973312	72.16004072996012	67.93722250865505	69.74411291107127	71.48761131973312	72.16004072996012	0.8766219033492035	0.12936382869406648	0.747258074655137	0.1996664246000789	3.2493410738815633	7.434452152868549	5.510815840551512
2018-03-05	1	88.60836415373967	-13.508270915521702	66.40769853253177	67.72055781882057	69.970670558382	71.2298590319787	66.40769853253177	67.72055781882057	69.970670558382	71.2298590319787	0.8979542487011827	0.12055693923683652	0.7773973094643462	0.3108973450303294	3.3062236560898306	7.723944578330115	4.807022343501594
2018-03-06	1	88.98433097317238	-13.46712631412591	62.087010718380974	65.4773105865226	67.54540959682527	69.66789715831348	62.087010718380974	65.4773105865226	67.54540959682527	69.66789715831348	0.9114309786573855	0.10722693535443151	0.804204043302954	0.20108865857040648	2.9495392838199956	7.684038912479106	4.22171231862261
2018-03-07	1	89.26397225366154	-13.596280586295272	63.93749385498078	64.14406770196452	65.83723560596465	67.78443858705732	63.93749385498078	64.14406770196452	65.83723560596465	67.78443858705732	0.9167565696962896	0.09004202111466841	0.8267145485816212	0.1478244070351379	2.1913438752631262	7.325660660475269	3.9320188555011906
2018-03-08	1	89.59006931826184	-13.541494059064096	67.6243554042842	64.54961999254867	65.59875620376651	66.32713380218551	67.6243554042842	64.54961999254867	65.59875620376651	66.32713380218551	0.9164171307632074	0.071762065745269	0.8446550650179384	0.1700004423913378	1.682704499346833	6.389001171679431	3.8432139781707337
2018-03-09	1	90.42217784293994	-13.27847108195137	71.37972944529835	67.64719290152114	66.28725759109518	65.90774980027548	71.37972944529835	67.64719290152114	66.28725759109518	65.90774980027548	0.9215530055964862	0.06151835246283821	0.860034653133648	0.45306351572755776	1.6336494072434227	5.829124515436816	3.7449076109621187
2018-03-12	1	91.16925310267342	-13.178196189714352	72.89047628389423	70.63152037782562	67.58381314136768	66.48994231207648	72.89047628389423	70.63152037782562	67.58381314136768	66.48994231207648	0.9307269062951704	0.056553802529217934	0.8741731037659525	0.4455202667038609	1.9435574248348146	5.49482537581524	3.286971754816322
2018-03-13	1	91.59867007238614	-15.457546363074194	69.99609757727984	71.42210110215751	69.16563051314746	67.67890041520347	69.99609757727984	71.42210110215751	69.16563051314746	67.67890041520347	0.9368807460405009	0.05016611381963876	0.8867146322208621	0.27127342200850985	2.016410681864562	5.331271816250086	2.8767836032691445
2018-03-14	1	92.01470888719356	-15.629428187188887	70.51850679510103	71.13502688542506	70.4818331011715	69.07709225189558	70.51850679510103	71.13502688542506	70.4818331011715	69.07709225189558	0.9405982702360589	0.04310691041215742	0.8974913598239015	0.27053834170037194	1.9753654837116852	5.346899140718225	2.640313508119154
2018-03-15	1	92.38796026419712	-16.33751710877941	69.8850531836826	70.13321918535452	70.93397265705119	70.19381209045675	69.8850531836826	70.13321918535452	70.93397265705119	70.19381209045675	0.941638715768768	0.03531788475589326	0.9063208310128748	0.2493485317023287	2.0244799021946465	5.033732016022913	2.752221659932073
2018-03-16	0	92.57205968973817	-18.44093818533735	64.95967301150962	68.45441099676445	69.64996137029343	70.3552557095054	64.95967301150962	68.45441099676445	69.64996137029343	70.3552557095054	0.9361012230414758	0.023824313622880844	0.912276909418595	0.12309357804867566	1.9992856458058208	4.234440744617328	2.673698144008969
2018-03-19	0	90.50184967661065	-22.83952754678088	56.72445647322047	63.85639422280426	66.41675740815867	69.00023047850112	56.72445647322047	63.85639422280426	66.41675740815867	69.00023047850112	0.9172299534310753	0.003962435209984294	0.913267518221091	-0.10852841873287485	1.71567034440879	3.427244505834949	2.244392899990263
2018-03-20	0	89.21564864510174	-24.86417177659519	47.831996555159144	56.50537534662978	61.983937203734534	66.01688532739557	47.831996555159144	56.50537534662978	61.983937203734534	66.01688532739557	0.8896665154808616	-0.018880802192183466	0.9085473176730451	-0.06537100757741507	1.1907195542380835	2.843821144421248	1.972499578646714
2018-03-21	0	87.69660662589253	-26.697042113703162	36.64333058044061	47.06659453627344	55.20890196080245	61.20319885756524	36.64333058044061	47.06659453627344	55.20890196080245	61.20319885756524	0.8552872044662152	-0.042608090565463885	0.8978952950316791	-0.07441175565820297	0.6669301874011077	2.6234497834116213	1.7462143134321577
2018-03-22	0	79.3957530447435	-36.885286738126624	26.233859780100904	36.90306230523359	46.47866328008611	54.55716748154106	26.233859780100904	36.90306230523359	46.47866328008611	54.55716748154106	0.8034442310827643	-0.0755608511591318	0.8790050822418961	-0.4267743854450958	-0.03387202146938352	1.9818556613361067	1.1400490018444063
2018-03-23	0	70.055753567535	-52.18186107651246	19.657690374430832	27.511626911657487	37.418266752670355	46.36861066451966	19.657690374430832	27.511626911657487	37.418266752670355	46.36861066451966	0.7337398455862214	-0.1162121893245398	0.8499520349107612	-0.5634503131590497	-0.8653287781909886	1.0929432995156878	0.11658336658732577
2018-03-26	0	69.90889031360729	-54.751922596580386	28.27936126189912	24.723637138810318	31.72924771040608	38.542059247720864	28.27936126189912	24.723637138810318	31.72924771040608	38.542059247720864	0.6704342483697019	-0.1436142292328475	0.8140484776025494	-0.009444468291295763	-1.1212442464173031	0.8805362913541114	-0.33689145935868386
2018-03-27	0	63.62763473125973	-67.64064557440234	25.55989427885104	24.49898197172703	27.27482725514446	32.14078057274032	25.55989427885104	24.49898197172703	27.27482725514446	32.14078057274032	0.598595440833293	-0.17236242941540514	0.7709578702486981	-0.41513242533996403	-1.6527811339367295	0.3134606959017076	-1.0191341210162217
2018-03-28	0	55.16061280841746	-81.84418752363565	20.93122292494444	24.923492821898233	24.132405724045224	27.712160229865276	20.93122292494444	24.923492821898233	24.132405724045224	27.712160229865276	0.5122099797474746	-0.20699831240097877	0.7192082921484534	-0.6646876789752846	-2.2003425586069967	-0.5224228389516324	-1.9423313317819209
2018-03-29	0	52.738801253864196	-77.6824491797406	27.350426983505717	24.61384806243376	24.35571916472619	25.254317381305313	27.350426983505717	24.61384806243376	24.35571916472619	25.254317381305313	0.4311939546807011	-0.2304114699742018	0.6616054246549029	-0.21551422019687316	-2.3472781595031247	-1.1845081053026045	-2.3970311215517563
2018-04-02	0	45.33778634061398	-80.63965019620856	23.925518657507986	24.06905618865274	25.20928482134162	24.56580323670437	23.925518657507986	24.06905618865274	25.20928482134162	24.56580323670437	0.336786439352025	-0.25985518824230236	0.5966416275943274	-0.7494961177655338	-3.0070073298787547	-2.3601317820979726	-3.247657504343441
2018-04-03	0	40.89503951982518	-81.58696489432936	22.444724173329114	24.573556604780972	24.04235740362762	24.535787129898498	22.444724173329114	24.573556604780972	24.04235740362762	24.535787129898498	0.24018248929038322	-0.28516731064315537	0.5253497999335386	-0.5456238570331499	-3.12277706471903	-3.155591338470611	-3.671017045255921
2018-04-04	0	37.11766965398299	-81.14852116015794	24.846308364057904	23.738850398298368	23.899640220668992	24.383760815212764	24.846308364057904	23.738850398298368	23.899640220668992	24.383760815212764	0.14353590605976052	-0.30545111509902245	0.448987021158783	-0.5317699430393829	-3.0919120931525303	-3.9304856662051026	-4.120588285547745
2018-04-05	0	35.31044430403968	-82.28278139166328	25.17708295566652	24.156038497684545	24.74881222681341	24.23026995037003	25.17708295566652	24.156038497684545	24.74881222681341	24.23026995037003	0.0567558635903751	-0.3137849260547263	0.3705407896451014	-0.2764817190986898	-3.350717229678044	-4.434391751943869	-4.314476053037889
2018-04-06	0	31.86987140040839	-84.26908847033127	23.558872508384308	24.52742127603628	23.99050133178913	24.212984593090535	23.558872508384308	24.52742127603628	23.99050133178913	24.212984593090535	-0.03138361580200666	-0.32153952435768646	0.2901559085556798	-0.5737523161421435	-3.5046612881731156	-5.099518041530536	-4.455715429593061
2018-04-09	1	29.885462260104465	-85.52299431748493	24.413373819987463	24.383109761346134	24.08807236428503	24.27579530762921	24.413373819987463	24.383109761346134	24.08807236428503	24.27579530762921	-0.1124854523388521	-0.3221130887156255	0.2096276363767734	-0.3670319214282528	-3.2155154399051473	-5.345105643809332	-4.266985482973921
2018-04-10	1	31.036931351661284	-84.26122295737552	30.776593032223452	26.249613120198443	25.754446136063894	24.611006610712703	30.776593032223452	26.249613120198443	25.754446136063894	24.611006610712703	-0.1716403669954758	-0.30501440269779934	0.13337403570232353	0.09219817929179654	-2.917054354050768	-5.195861133800424	-4.169670721545924
2018-04-11	1	31.760694884640188	-82.87121996049153	36.05978054668516	30.416582466298724	27.99714057258934	25.946553024312774	36.05978054668516	30.416582466298724	27.99714057258934	25.946553024312774	-0.21415946703400834	-0.2780268021890655	0.06386733515505716	0.05552349378880189	-2.1296157805883515	-5.07258540784656	-3.7167594228172423
2018-04-12	1	36.01498209539856	-77.50233236119885	52.36718667719216	39.73452008536696	33.43516131689447	29.062249341849256	52.36718667719216	39.73452008536696	33.43516131689447	29.062249341849256	-0.23396649815136072	-0.2382670666451343	0.004300568493773582	0.32812618204896504	-1.269781800897355	-4.352906410765986	-2.7544497104318393
2018-04-13	1	38.28773238590996	-74.31464248054635	56.133800457330025	48.18692256040248	39.95014690668362	33.794149598722505	56.133800457330025	48.18692256040248	39.95014690668362	33.794149598722505	-0.2407178413805795	-0.19601472789948246	-0.04470311348109704	0.18031961337224886	-0.5629756453885808	-3.637481026479838	-2.36868754843
2018-04-16	1	41.36698178054181	-70.52583614544268	60.62254991107428	56.374512348532186	47.191982124900974	40.19243011615971	60.62254991107428	56.374512348532186	47.191982124900974	40.19243011615971	-0.23484541887418686	-0.15211384431447186	-0.082731574559715	0.24838565994949677	-0.039616148521019204	-3.3890059530848347	-1.387085402153512
2018-04-17	1	48.17947944771373	-58.27257545527472	67.47771438010834	61.411354916170914	54.53220639447795	47.22477847535421	67.47771438010834	61.411354916170914	54.53220639447795	47.22477847535421	-0.20686614925129732	-0.09930765975326586	-0.10755848949803146	0.6092803100850659	1.1497719474927297	-2.3951849530264377	-0.2419526245167631
2018-04-18	1	53.34842664626815	-45.7631439122317	70.82800840798014	66.30942423305429	61.485851966736945	54.40334682870532	70.82800840798014	66.30942423305429	61.485851966736945	54.40334682870532	-0.16416199683470012	-0.04528280586933493	-0.11887919096536519	0.5389985072510776	2.069595706693913	-1.2124679027035914	0.8319356886770997
2018-04-19	1	57.151964298133834	-32.443267588332326	72.96646933819758	70.42406404209537	65.60570849893803	60.541255620051004	72.96646933819758	70.42406404209537	65.60570849893803	60.541255620051004	-0.11352916612378294	0.004280019873265789	-0.11780918599704873	0.4452934041778365	2.429666596390276	-0.5582624528994122	1.561733273705183
2018-04-20	1	59.121411398738786	-22.9675745499773	71.4967045702916	71.76372743882312	68.67828932153034	65.25661659573514	71.4967045702916	71.76372743882312	68.67828932153034	65.25661659573514	-0.06412507505207543	0.04294728875597864	-0.10707236380805407	0.24450089324800034	2.623128100012914	0.4376497694616395	2.3975609966488807
2018-04-23	1	61.161422398407595	-20.619158399772807	71.41124065973835	71.95813818940918	70.83602747126317	68.37334176391055	71.41124065973835	71.95813818940918	70.83602747126317	68.37334176391055	-0.015684716549564826	0.0731101178067914	-0.08879483435635623	0.26014318840869605	2.5535899980821717	1.2513831761196341	3.042138818665217
2018-04-24	1	61.7393917036279	-23.47473136823739	62.618608873879914	68.50885136796997	69.86420637001747	69.79284105427035	62.618608873879914	68.50885136796997	69.86420637001747	69.79284105427035	0.02498933413371418	0.09102733479205632	-0.06603800065834214	0.0733056083939595	2.4440408328074854	1.867305832766846	3.022689441505878
2018-04-25	1	62.19012604108661	-22.457739161571	57.58937921246098	63.87307624869308	67.21648053091364	69.30557145739813	57.58937921246098	63.87307624869308	67.21648053091364	69.30557145739813	0.0584733610028394	0.09960908932894523	-0.04113572832610583	0.054768354135036106	2.2461828917322397	2.205676892060778	3.0219119080392747
2018-04-26	1	63.83205177942612	-20.29205889048401	59.0452381940672	59.75107542680269	64.43223430208756	67.1709737343396	59.0452381940672	59.75107542680269	64.43223430208756	67.1709737343396	0.09088056182003612	0.10561303211691356	-0.014732470296877437	0.1968745327417834	1.827067315058927	2.997846370002013	2.8871361839499645
2018-04-27	1	66.3789193716142	-19.78883947705381	59.065138213989464	58.566585206839214	61.94592103082714	64.53154528794282	59.065138213989464	58.566585206839214	61.94592103082714	64.53154528794282	0.1263708146942406	0.11288262799289443	0.013488186701346175	0.31990318223148717	1.6051650210195099	3.707981154073795	3.0304912232799173
2018-04-30	1	67.55127044331309	-21.353845164546538	58.89319288807091	59.00118976537585	59.44231147649366	61.940155603136155	58.89319288807091	59.00118976537585	59.44231147649366	61.940155603136155	0.15806894297482188	0.11566460501878056	0.042404337956041316	0.15270235135566906	1.3091953324643102	3.770671010528972	2.9321524997045483
2018-05-01	0	69.72325748100126	-19.544989044180884	64.95166478106901	60.96999862770979	59.90892265793148	60.432385055084126	64.95166478106901	60.96999862770979	59.90892265793148	60.432385055084126	0.1913415860112977	0.1191497984442051	0.07219178756709259	0.2927668459705382	1.3579739167128597	4.0167234121259145	2.608331356604884
2018-05-02	1	69.16561605092377	-23.243564257814764	59.31776192811436	61.054206532418085	60.25459920106215	59.868611111829125	59.31776192811436	61.054206532418085	60.25459920106215	59.868611111829125	0.21407826915118733	0.1135091852672758	0.10056908388391153	-0.0328166548597827	1.0618062152878758	3.6425103906826535	2.0247468719795445
2018-05-03	1	70.27499072121165	-23.009594930042255	57.46923670641424	60.57955447186587	59.93939890353155	60.034306920841765	57.46923670641424	60.57955447186587	59.93939890353155	60.034306920841765	0.23446561208472616	0.1071172225606517	0.12734838952407446	0.14297250095800604	1.1321612610528313	3.603872577373676	1.7176721193477948
2018-05-04	1	73.0290747503453	-21.83592002982203	60.652293515286395	59.146430716605	60.25682996379093	60.15027602279491	60.652293515286395	59.146430716605	60.25682996379093	60.15027602279491	0.2610467600252093	0.10695869640090788	0.15408806362430144	0.37818751214681295	1.4590630067766692	3.7380191221467203	1.8533233675132643
2018-05-07	1	75.91232890093946	-21.25442502136342	66.01576595003333	61.37909872391132	61.681344576183406	60.62585781450199	66.01576595003333	61.37909872391132	61.681344576183406	60.62585781450199	0.2949105304929063	0.11265797349488388	0.1822525569980224	0.4542945604221176	1.7197257762435016	3.5782136388688173	2.0505598948815558
2018-05-08	1	78.06551925313481	-20.312351049309786	70.87047344424252	65.84617763652075	62.8651063088181	61.60109361626417	70.87047344424252	65.84617763652075	62.8651063088181	61.60109361626417	0.3318050483226287	0.11964199305968504	0.21216305526294366	0.38759109639563316	1.7883581796723194	3.4222293006424707	2.3710550541292648
2018-05-09	1	80.18935441305274	-17.694409828988622	76.38416287210174	71.09013408879251	66.27838649761557	63.608279127539056	76.38416287210174	71.09013408879251	66.27838649761557	63.608279127539056	0.372291770106969	0.1281029718752203	0.24418879823174872	0.43218043343427903	2.0724005914505406	3.4087276957280843	2.75720429402643
2018-05-10	1	82.12784728832965	-15.470018520885276	80.18107835500811	75.81190489045078	70.82075482733435	66.65474921125605	80.18107835500811	75.81190489045078	70.82075482733435	66.65474921125605	0.4158307265438168	0.13731354264965445	0.27851718389416236	0.4499071342040519	2.2323292378928206	3.6206176033914197	3.0167026350950517
2018-05-11	1	83.23697001287836	-14.604805098585627	79.02053601025614	78.52859241245532	74.4944033263283	70.5311815504261	79.02053601025614	78.52859241245532	74.4944033263283	70.5311815504261	0.4553398784016096	0.1414581556059578	0.3138817227956518	0.28266472732235387	2.5549590795311223	3.6438940091235215	2.97846313610953
2018-05-14	1	83.91574702733149	-14.947723996966522	76.07187334273408	78.4244959026661	76.50562480486846	73.94026098617708	76.07187334273408	78.4244959026661	76.50562480486846	73.94026098617708	0.4875386368552199	0.1389255312476545	0.3486131056075654	0.17889822200628805	2.591750087027669	3.7532541385491305	3.005398110771015
2018-05-15	0	84.26750987188974	-13.636835263906455	76.22222320640246	77.10487751979755	77.57597475730044	76.19200096283244	76.22222320640246	77.10487751979755	77.57597475730044	76.19200096283244	0.5105251116352818	0.12952960482217313	0.3809955068131087	0.09203318273605977	2.2992854173933774	3.7918964471154437	2.799235178528294
2018-05-16	0	84.00982420156687	-14.939861735607396	71.68302511877887	74.6590405559718	76.63574720663587	76.9057822562683	71.68302511877887	74.6590405559718	76.63574720663587	76.9057822562683	0.5222824977567484	0.11302959275491176	0.40925290500183664	-0.012036295174795342	1.8243897098041748	3.575489986146313	2.8206042419636024
